t,mark,rider,speed_kmh,accel_ms2,lat_accel_ms2,yaw_rate_rads,heading_deg,pitch_deg,roll_deg,lean_deg,slip_deg,throttle_in,steer_in,steer_deg,steer_limit_deg,surface_front,surface_rear,contact_f,contact_r,dist_along_m,off_centre_m,corner_radius_m,nitro,x,y,z
28.7,,riding,122.9,1.46,0.02,0.001,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,road,road,1,1,856.2,-1.73,2386,0,469.19,-5.86,243.25
28.8,,riding,123.4,1.35,0.01,0.000,83.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.1,road,road,1,1,859.6,-1.90,1496,0,472.59,-5.98,243.66
28.9,,riding,123.8,1.26,0.01,0.000,83.0,0.0,0.0,-0.1,0.0,1.0,0.0,0.0,1.1,road,road,1,1,863.0,-2.10,1296,0,476.00,-6.10,244.08
29.0,,riding,124.2,1.17,0.01,0.000,83.0,0.0,0.0,-0.1,0.0,1.0,0.0,0.0,1.1,road,road,1,1,866.5,-2.32,1486,0,479.42,-6.20,244.50
29.1,,riding,124.6,1.05,-11.68,-0.337,81.6,0.0,0.0,20.4,-0.6,1.0,1.0,1.1,1.1,road,road,1,1,869.9,-2.54,3173,0,482.85,-6.30,244.94
29.2,,riding,124.9,0.91,-4.23,-0.122,80.2,0.0,0.0,32.8,-1.0,1.0,0.0,0.0,1.1,road,road,1,1,873.4,-2.70,3024,0,486.28,-6.39,245.45
29.3,,riding,125.3,0.91,-0.80,-0.023,79.9,0.0,0.0,21.1,-0.5,1.0,0.0,0.0,1.1,road,road,1,1,876.9,-2.80,991,0,489.71,-6.47,246.01
29.4,,riding,125.6,0.92,-0.15,-0.004,79.8,0.0,0.0,8.8,-0.2,1.0,0.0,0.0,1.1,road,road,1,1,880.4,-2.84,522,0,493.15,-6.56,246.61
29.5,,riding,125.9,0.89,-0.03,-0.001,79.8,0.0,0.0,3.8,-0.1,1.0,0.0,0.0,1.0,road,road,1,1,883.9,-2.84,492,0,496.59,-6.65,247.23
29.6,,riding,126.2,0.85,-0.01,-0.000,79.8,0.0,0.0,1.8,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,887.4,-2.79,527,0,500.04,-6.74,247.84
29.7,,riding,126.5,0.79,-0.00,-0.000,79.8,0.0,0.0,0.7,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,891.0,-2.72,634,0,503.50,-6.83,248.47
29.8,,riding,126.8,0.75,-0.00,-0.000,79.8,0.0,0.0,0.3,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,894.5,-2.63,889,0,506.96,-6.91,249.09
29.9,,riding,127.0,0.70,-0.00,-0.000,79.8,0.0,0.0,0.1,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,898.0,-2.52,9498,0,510.44,-6.99,249.71
30.0,,riding,127.3,0.66,-0.00,-0.000,79.8,0.0,0.0,0.1,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,901.5,-2.41,4703,0,513.92,-7.07,250.34
30.1,,riding,127.5,0.62,-0.00,-0.000,79.8,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,road,road,1,1,905.1,-2.31,2103,0,517.40,-7.15,250.97
30.2,,riding,126.4,-3.01,-0.00,-0.000,79.8,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,road,road,1,1,908.6,-2.22,1245,0,520.87,-7.22,251.59
30.3,,riding,125.1,-3.73,-0.00,-0.000,79.8,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.1,road,road,1,1,912.1,-2.15,776,0,524.30,-7.29,252.21
30.4,,riding,123.7,-3.73,-3.46,-0.101,79.7,0.0,0.0,0.0,-0.0,0.0,1.0,1.1,1.1,road,road,1,1,915.5,-2.07,455,0,527.69,-7.36,252.82
30.5,,riding,122.4,-3.81,-12.17,-0.358,78.1,0.0,0.0,23.0,-0.8,0.0,1.0,1.1,1.1,road,road,1,1,919.0,-1.97,220,0,531.04,-7.41,253.45
30.6,,riding,120.9,-3.96,-13.78,-0.410,75.7,0.0,0.0,37.9,-1.4,0.0,1.0,1.1,1.1,road,road,1,1,922.3,-1.84,173,0,534.34,-7.46,254.16
30.7,,riding,119.5,-4.10,-14.08,-0.424,73.3,0.0,0.0,44.4,-1.6,0.0,1.0,1.2,1.2,road,road,1,1,925.6,-1.69,144,0,537.57,-7.51,254.97
30.8,,riding,118.0,-4.14,-14.13,-0.431,70.8,0.0,0.0,46.3,-1.7,0.0,1.0,1.2,1.2,road,road,1,1,928.8,-1.51,124,0,540.72,-7.57,255.90
30.9,,riding,116.5,-4.13,-14.14,-0.437,68.3,0.0,0.0,47.3,-1.8,0.0,1.0,1.2,1.2,road,road,1,1,932.0,-1.25,104,0,543.79,-7.63,256.96
31.0,,riding,115.0,-4.10,-14.14,-0.443,65.7,0.0,0.0,47.7,-1.8,0.0,1.0,1.3,1.3,road,road,1,1,935.2,-0.91,88,0,546.77,-7.71,258.13
31.1,,riding,113.5,-4.09,-14.14,-0.449,63.1,0.0,0.0,47.9,-1.8,0.0,1.0,1.3,1.3,road,road,1,1,938.3,-0.53,77,0,549.67,-7.80,259.41
31.2,,riding,112.1,-4.09,-14.15,-0.454,60.5,0.0,0.0,48.0,-1.9,0.0,1.0,1.3,1.3,road,road,1,1,941.4,-0.15,68,0,552.46,-7.88,260.81
31.3,,riding,110.6,-4.09,-14.14,-0.460,57.8,0.0,0.0,48.0,-1.9,0.0,1.0,1.4,1.4,road,road,1,1,944.5,0.18,62,0,555.15,-7.96,262.32
31.4,,riding,109.1,-4.10,-14.13,-0.466,55.1,0.0,0.0,48.0,-1.9,0.0,1.0,1.4,1.4,road,road,1,1,947.6,0.47,58,0,557.73,-8.02,263.93
31.5,,riding,107.6,-4.11,-14.13,-0.472,52.3,0.0,0.0,48.0,-1.9,0.0,1.0,1.4,1.4,road,road,1,1,950.6,0.78,55,0,560.20,-8.08,265.63
31.6,,riding,106.2,-4.06,-8.07,-0.274,49.9,0.0,0.0,47.9,-1.9,0.0,0.0,0.0,1.5,road,road,1,1,953.6,1.07,53,0,562.55,-8.12,267.42
31.7,,riding,104.8,-3.71,-1.51,-0.052,49.2,0.0,0.0,32.8,-1.0,0.0,0.0,0.0,1.5,road,road,1,1,956.6,1.31,51,0,564.81,-8.16,269.27
31.8,,riding,103.5,-3.59,-9.80,-0.341,48.1,0.0,0.0,25.2,-0.7,0.0,1.0,1.5,1.5,road,road,1,1,959.6,1.42,50,0,567.01,-8.21,271.15
31.9,,riding,102.2,-3.67,-13.32,-0.469,45.6,0.0,0.0,39.8,-1.4,0.0,1.0,1.6,1.6,road,road,1,1,962.5,1.42,51,0,569.12,-8.26,273.06
32.0,,riding,100.8,-3.82,-13.96,-0.498,42.8,0.0,0.0,44.1,-1.7,0.0,1.0,1.6,1.6,road,road,1,1,965.4,1.33,53,0,571.13,-8.33,275.03
32.1,,riding,99.4,-3.92,-14.07,-0.510,39.8,0.0,0.0,46.4,-1.9,0.0,1.0,1.7,1.7,road,road,1,1,968.2,1.22,57,0,573.02,-8.39,277.06
32.2,,riding,98.0,-3.95,-14.09,-0.517,36.8,0.0,0.0,47.4,-2.0,0.0,1.0,1.7,1.7,road,road,1,1,971.0,1.11,60,0,574.77,-8.46,279.15
32.3,,riding,96.6,-3.96,-14.09,-0.525,33.8,0.0,0.0,47.7,-2.0,0.0,1.0,1.8,1.8,road,road,1,1,973.8,1.04,62,0,576.40,-8.53,281.30
32.4,,riding,95.2,-3.95,-14.09,-0.533,30.7,0.0,0.0,47.9,-2.0,0.0,1.0,1.8,1.8,road,road,1,1,976.5,1.02,62,0,577.88,-8.59,283.50
32.5,,riding,93.7,-3.94,-14.08,-0.541,27.5,0.0,0.0,48.0,-2.1,0.0,1.0,1.9,1.9,road,road,1,1,979.1,1.03,59,0,579.22,-8.65,285.75
32.6,,riding,92.3,-3.93,-14.08,-0.549,24.4,0.0,0.0,48.0,-2.1,0.0,1.0,1.9,1.9,road,road,1,1,981.8,1.07,59,0,580.42,-8.71,288.03
32.7,,riding,92.9,1.47,-14.42,-0.559,21.1,0.0,0.0,48.0,-2.1,1.0,1.0,1.9,1.9,road,road,1,1,984.4,1.15,56,0,581.49,-8.78,290.36
32.8,,riding,94.4,4.38,-2.78,-0.106,19.7,0.0,0.0,39.3,-1.4,1.0,0.0,0.0,1.9,road,road,1,1,987.1,1.23,53,0,582.47,-8.84,292.79
32.9,,riding,96.0,4.39,-8.73,-0.327,18.8,0.0,0.0,27.6,-0.7,1.0,1.0,1.8,1.8,road,road,1,1,989.8,1.25,51,0,583.39,-8.91,295.28
33.0,,riding,97.5,4.15,-13.45,-0.497,16.2,0.0,0.0,39.1,-1.4,1.0,1.0,1.8,1.8,road,road,1,1,992.6,1.20,50,0,584.24,-8.98,297.84
33.1,,riding,98.9,3.81,-14.34,-0.522,13.2,0.0,0.0,44.4,-1.8,1.0,1.0,1.7,1.7,road,road,1,1,995.3,1.10,51,0,585.00,-9.05,300.47
33.2,,riding,100.1,3.52,-14.49,-0.521,10.1,0.0,0.0,46.5,-1.9,1.0,1.0,1.7,1.7,road,road,1,1,998.1,0.94,53,0,585.64,-9.12,303.17
33.3,,riding,101.3,3.32,-14.52,-0.516,7.1,0.0,0.0,47.4,-2.0,1.0,1.0,1.6,1.6,road,road,1,1,1001.0,0.77,57,0,586.14,-9.19,305.93
33.4,,riding,102.5,3.18,-14.51,-0.510,4.1,0.0,0.0,47.8,-2.0,1.0,1.0,1.6,1.6,road,road,1,1,1003.9,0.59,62,0,586.51,-9.26,308.75
33.5,,riding,103.6,3.05,-14.51,-0.504,1.2,0.0,0.0,47.9,-2.0,1.0,1.0,1.6,1.6,road,road,1,1,1006.8,0.44,67,0,586.73,-9.32,311.61
33.6,,riding,104.6,2.93,-14.50,-0.499,-1.7,0.0,0.0,48.0,-2.0,1.0,1.0,1.5,1.5,road,road,1,1,1009.7,0.32,71,0,586.80,-9.39,314.51
33.7,,riding,105.6,2.82,-14.50,-0.494,-4.6,0.0,0.0,48.0,-2.0,1.0,1.0,1.5,1.5,road,road,1,1,1012.6,0.25,75,0,586.72,-9.46,317.44
33.8,,riding,106.6,2.70,-14.50,-0.489,-7.5,0.0,0.0,48.0,-2.0,1.0,1.0,1.5,1.5,road,road,1,1,1015.6,0.20,78,0,586.50,-9.52,320.38
33.9,,riding,107.6,2.60,-14.49,-0.485,-10.4,0.0,0.0,48.0,-1.9,1.0,1.0,1.4,1.4,road,road,1,1,1018.5,0.18,80,0,586.12,-9.59,323.34
34.0,,riding,108.5,2.50,-14.48,-0.481,-13.2,0.0,0.0,48.0,-1.9,1.0,1.0,1.4,1.4,road,road,1,1,1021.6,0.18,81,0,585.60,-9.66,326.30
34.1,,riding,109.4,2.60,-3.65,-0.120,-14.7,0.0,0.0,42.3,-1.4,1.0,0.0,0.0,1.4,road,road,1,1,1024.6,0.22,83,0,584.94,-9.73,329.26
34.2,,riding,110.4,2.77,-0.70,-0.023,-15.0,0.0,0.0,24.0,-0.6,1.0,0.0,0.0,1.4,road,road,1,1,1027.7,0.25,86,0,584.20,-9.80,332.23
34.3,,riding,111.3,2.64,-11.86,-0.384,-16.7,0.0,0.0,29.8,-0.9,1.0,1.0,1.3,1.3,road,road,1,1,1030.7,0.25,94,0,583.39,-9.88,335.21
34.4,,riding,112.2,2.44,-7.84,-0.251,-18.9,0.0,0.0,40.4,-1.4,1.0,0.0,0.0,1.3,road,road,1,1,1033.9,0.18,114,0,582.49,-9.95,338.19
34.5,,riding,113.1,2.45,-1.50,-0.048,-19.5,0.0,0.0,29.9,-0.8,1.0,0.0,0.0,1.3,road,road,1,1,1037.0,0.06,160,0,581.51,-10.03,341.17
34.6,,riding,114.0,2.44,-0.28,-0.009,-19.6,0.0,0.0,14.7,-0.3,1.0,0.0,0.0,1.3,road,road,1,1,1040.2,-0.10,277,0,580.47,-10.12,344.15
34.7,,riding,114.8,2.34,-0.05,-0.002,-19.6,0.0,0.0,6.5,-0.1,1.0,0.0,0.0,1.3,road,road,1,1,1043.3,-0.26,827,0,579.41,-10.20,347.16
34.8,,riding,115.6,2.20,-0.00,-0.000,-19.6,0.0,0.0,2.7,-0.0,1.0,0.0,0.0,1.2,road,road,1,1,1046.6,-0.37,2126,0,578.34,-10.27,350.18
34.9,,riding,117.1,4.27,0.00,0.000,-19.6,0.0,0.0,1.1,-0.0,1.0,0.0,0.0,1.2,road,road,1,1,1049.8,-0.42,1000,1,577.25,-10.31,353.23
35.0,,riding,119.4,6.19,0.00,0.000,-19.6,0.0,0.0,0.4,-0.0,1.0,0.0,0.0,1.2,road,road,1,1,1053.1,-0.48,1071,1,576.14,-10.34,356.34
35.1,,riding,121.5,5.82,0.00,0.000,-19.6,0.0,0.0,0.2,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,1056.4,-0.53,1913,1,575.01,-10.35,359.51
35.2,,riding,123.4,5.48,0.00,0.000,-19.6,0.0,0.0,0.1,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,1059.9,-0.58,9675,1,573.86,-10.35,362.73
35.3,,riding,125.3,5.16,0.00,0.000,-19.6,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.1,road,road,1,1,1063.3,-0.64,19555,1,572.69,-10.35,366.00
35.4,,riding,127.1,4.92,-0.00,-0.000,-19.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,road,road,1,1,1066.8,-0.70,8223,1,571.51,-10.37,369.31
35.5,,riding,128.8,4.71,-6.16,-0.172,-19.9,0.0,0.0,0.0,-0.1,1.0,1.0,1.0,1.0,road,road,1,1,1070.4,-0.78,2513,1,570.31,-10.42,372.67
35.6,,riding,130.3,4.20,-9.43,-0.260,-21.6,0.0,0.0,26.6,-0.9,1.0,0.0,0.0,1.0,road,road,1,1,1074.0,-0.81,1805,1,569.06,-10.49,376.06
35.7,,riding,131.6,3.69,-1.80,-0.049,-22.2,0.0,0.0,25.4,-0.6,1.0,0.0,0.0,1.0,road,road,1,1,1077.7,-0.76,1660,1,567.74,-10.49,379.46
35.8,,riding,132.9,3.50,-0.35,-0.009,-22.3,0.0,0.0,13.4,-0.3,1.0,0.0,0.0,0.9,road,road,1,1,1081.3,-0.66,1976,1,566.36,-10.42,382.87
35.9,,riding,134.1,3.37,-0.07,-0.002,-22.4,0.0,0.0,6.2,-0.1,1.0,0.0,0.0,0.9,road,road,1,1,1085.1,-0.53,2921,1,564.96,-10.30,386.31
36.0,,riding,135.2,3.16,-0.02,-0.000,-22.4,0.0,0.0,2.6,-0.0,1.0,0.0,0.0,0.9,road,road,1,1,1088.8,-0.38,4489,1,563.53,-10.17,389.78
36.1,,riding,136.3,2.95,-0.01,-0.000,-22.4,0.0,0.0,1.1,-0.0,1.0,0.0,0.0,0.9,road,road,1,1,1092.6,-0.23,6834,1,562.09,-10.05,393.28
36.2,,riding,137.3,2.75,8.16,0.214,-21.9,0.0,0.0,-6.4,0.2,1.0,-1.0,-0.9,0.9,road,road,1,1,1096.4,-0.08,20974,1,560.65,-9.95,396.80
36.3,,riding,138.2,2.50,13.26,0.346,-20.1,0.0,0.0,-30.2,1.0,1.0,-1.0,-0.9,0.9,road,road,1,1,1100.2,0.04,61361,1,559.24,-9.86,400.36
36.4,,riding,139.0,2.20,6.07,0.157,-18.5,0.0,0.0,-39.5,1.2,1.0,0.0,0.0,0.9,road,road,1,1,1104.1,0.07,126247,1,557.91,-9.77,403.98
36.5,,riding,139.7,2.14,1.16,0.030,-18.1,0.0,0.0,-23.6,0.6,1.0,0.0,0.0,0.9,road,road,1,1,1107.9,0.01,21235,1,556.64,-9.67,407.65
36.6,,riding,140.5,2.08,0.22,0.006,-18.0,0.0,0.0,-11.3,0.2,1.0,0.0,0.0,0.8,road,road,1,1,1111.8,-0.09,15321,1,555.42,-9.56,411.35
36.7,,riding,141.2,1.95,0.05,0.001,-18.0,0.0,0.0,-4.9,0.1,1.0,0.0,0.0,0.8,road,road,1,1,1115.7,-0.22,11909,1,554.20,-9.43,415.07
36.8,,riding,141.8,1.81,0.02,0.000,-18.0,0.0,0.0,-2.1,0.0,1.0,0.0,0.0,0.8,road,road,1,1,1119.7,-0.36,9597,1,552.98,-9.29,418.82
36.9,,riding,133.7,-22.65,-19.17,-0.516,-20.5,0.0,0.0,11.6,-2.3,1.0,0.0,0.0,0.9,road,road,1,1,1123.5,-0.51,6301,1,551.80,-9.15,422.45
37.0,,riding,133.8,0.45,-11.66,-0.314,-23.1,0.0,0.0,33.2,-2.2,1.0,0.0,0.0,0.9,road,road,1,1,1127.3,-0.55,4905,1,550.54,-8.99,425.94
37.1,,riding,134.3,1.33,-4.37,-0.117,-24.4,0.0,0.0,37.9,-1.4,1.0,0.0,0.0,0.9,road,road,1,1,1131.0,-0.44,3883,1,549.13,-8.83,429.39
37.2,,riding,135.3,2.71,-0.86,-0.023,-24.7,0.0,0.0,23.2,-0.6,1.0,0.0,0.0,0.9,road,road,1,1,1134.7,-0.22,3183,1,547.63,-8.64,432.83
37.3,,riding,136.2,2.61,-0.19,-0.005,-24.7,0.0,0.0,11.0,-0.2,1.0,0.0,0.0,0.9,road,road,1,1,1138.5,0.04,2499,1,546.07,-8.44,436.26
37.4,,riding,137.1,2.42,3.42,0.090,-24.7,0.0,0.0,4.9,-0.1,1.0,-1.0,-0.9,0.9,road,road,1,1,1142.3,0.32,2512,1,544.48,-8.20,439.72
37.5,,riding,137.9,2.16,12.30,0.321,-23.2,0.0,0.0,-21.6,0.7,1.0,-1.0,-0.9,0.9,road,road,1,1,1146.1,0.58,2740,1,542.92,-7.95,443.20
37.6,,riding,138.6,1.96,2.31,0.060,-22.4,0.0,0.0,-27.5,0.7,1.0,0.0,0.0,0.9,road,road,1,1,1150.0,0.78,4430,1,541.39,-7.66,446.72
37.7,,riding,139.3,1.84,0.42,0.011,-22.2,0.0,0.0,-13.7,0.3,1.0,0.0,0.0,0.9,road,road,1,1,1153.8,0.93,7392,1,539.90,-7.37,450.28
37.8,,riding,139.9,1.72,0.06,0.001,-22.2,0.0,0.0,-7.0,0.1,1.0,0.0,0.0,0.9,road,road,1,1,1157.7,1.05,22665,1,538.43,-7.05,453.86
37.9,,riding,140.4,1.59,-0.01,-0.000,-22.2,0.0,0.0,-2.9,0.0,1.0,0.0,0.0,0.8,road,road,1,1,1161.6,1.16,21062,1,536.95,-6.73,457.45
38.0,,riding,141.0,1.46,-0.03,-0.001,-22.2,0.0,0.0,-1.1,0.0,1.0,0.0,0.0,0.8,road,road,1,1,1165.5,1.27,4328,1,535.48,-6.39,461.06
38.1,,riding,141.5,1.34,8.09,0.206,-21.8,0.0,0.0,-10.4,0.2,1.0,-1.0,-0.8,0.8,road,road,1,1,1169.5,1.37,3100,1,534.00,-6.05,464.69
38.2,,riding,141.9,1.19,7.05,0.179,-20.3,0.0,0.0,-29.4,0.9,1.0,0.0,0.0,0.8,road,road,1,1,1173.4,1.45,2418,1,532.56,-5.71,468.34
38.3,,riding,142.3,1.11,1.34,0.034,-19.9,0.0,0.0,-22.9,0.5,1.0,0.0,0.0,0.8,road,road,1,1,1177.3,1.48,1790,1,531.17,-5.36,472.02
38.4,,riding,142.7,1.10,0.26,0.007,-19.8,0.0,0.0,-12.7,0.2,1.0,0.0,0.0,0.8,road,road,1,1,1181.3,1.47,2079,1,529.81,-5.02,475.73
38.5,,riding,143.1,1.06,0.05,0.001,-19.8,0.0,0.0,-5.6,0.1,1.0,0.0,0.0,0.8,road,road,1,1,1185.3,1.45,3550,1,528.47,-4.68,479.46
38.6,,riding,143.4,1.01,0.01,0.000,-19.7,0.0,0.0,-2.4,0.0,1.0,0.0,0.0,0.8,road,road,1,1,1189.2,1.44,2437,1,527.12,-4.35,483.19
38.7,,riding,143.8,0.94,9.64,0.241,-19.1,0.0,0.0,-12.4,0.3,1.0,-1.0,-0.8,0.8,road,road,1,1,1193.2,1.43,1253,1,525.78,-4.02,486.94
38.8,,riding,144.0,0.79,5.40,0.135,-17.7,0.0,0.0,-32.1,0.8,1.0,0.0,0.0,0.8,road,road,1,1,1197.2,1.34,1026,1,524.49,-3.70,490.72
38.9,,riding,144.3,0.73,1.08,0.027,-17.4,0.0,0.0,-22.7,0.4,1.0,0.0,0.0,0.8,road,road,1,1,1201.3,1.16,1384,1,523.25,-3.37,494.51
39.0,,riding,144.6,0.72,0.27,0.007,-17.3,0.0,0.0,-10.1,0.2,1.0,0.0,0.0,0.8,road,road,1,1,1205.3,0.93,3023,1,522.04,-3.02,498.33
39.1,,riding,144.8,0.68,0.12,0.003,-17.3,0.0,0.0,-5.3,0.1,1.0,0.0,0.0,0.8,road,road,1,1,1209.3,0.68,5555,1,520.85,-2.66,502.15
39.2,,riding,145.0,0.64,0.09,0.002,-17.3,0.0,0.0,-2.3,0.0,1.0,0.0,0.0,0.8,road,road,1,1,1213.3,0.43,825,1,519.65,-2.30,505.99
39.3,,riding,145.3,0.60,0.08,0.002,-17.2,0.0,0.0,-1.3,0.0,1.0,0.0,0.0,0.8,road,road,1,1,1217.3,0.18,578,1,518.46,-1.94,509.83
39.4,,riding,145.5,0.57,0.06,0.002,-17.2,0.0,0.0,-0.8,0.0,1.0,0.0,0.0,0.8,road,road,1,1,1221.4,-0.03,444,1,517.27,-1.58,513.67
39.5,,riding,145.7,0.55,0.05,0.001,-17.2,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.8,road,road,1,1,1225.4,-0.20,302,1,516.07,-1.23,517.52
39.6,,riding,145.8,0.54,3.51,0.087,-17.1,0.0,0.0,-0.4,0.0,1.0,-1.0,-0.8,0.8,road,road,1,1,1229.5,-0.33,259,1,514.88,-0.90,521.38
39.7,,riding,146.0,0.47,12.32,0.304,-15.7,0.0,0.0,-23.6,0.7,1.0,-1.0,-0.8,0.8,road,road,1,1,1233.5,-0.42,227,1,513.71,-0.57,525.25
39.8,,riding,146.1,0.35,13.99,0.345,-13.8,0.0,0.0,-38.1,1.2,1.0,-1.0,-0.8,0.8,road,road,1,1,1237.6,-0.50,195,1,512.62,-0.27,529.15
39.9,,riding,145.8,-0.86,10.80,0.267,-11.8,0.0,0.0,-44.0,1.4,1.0,0.0,0.0,0.8,road,road,1,1,1241.7,-0.61,192,0,511.64,0.02,533.08
40.0,,riding,144.8,-2.85,2.05,0.051,-11.2,0.0,0.0,-35.3,0.8,1.0,0.0,0.0,0.8,road,road,1,1,1245.7,-0.73,196,0,510.77,0.28,537.01
40.1,,riding,143.8,-2.68,10.00,0.250,-10.4,0.0,0.0,-28.8,0.7,1.0,-1.0,-0.8,0.8,road,road,1,1,1249.7,-0.83,228,0,509.98,0.51,540.93
40.2,,riding,142.9,-2.65,13.50,0.340,-8.5,0.0,0.0,-40.0,1.1,1.0,-1.0,-0.8,0.8,road,road,1,1,1253.7,-0.95,246,0,509.27,0.72,544.84
40.3,,riding,141.9,-2.62,14.16,0.359,-6.5,0.0,0.0,-44.8,1.4,1.0,-1.0,-0.8,0.8,road,road,1,1,1257.7,-1.12,261,0,508.67,0.92,548.74
40.4,,riding,141.1,-2.42,3.54,0.090,-5.3,0.0,0.0,-40.8,1.1,1.0,0.0,0.0,0.8,road,road,1,1,1261.6,-1.35,269,0,508.20,1.11,552.64
40.5,,riding,140.3,-2.08,0.69,0.018,-5.1,0.0,0.0,-22.8,0.5,1.0,0.0,0.0,0.8,road,road,1,1,1265.5,-1.61,266,0,507.80,1.30,556.52
40.6,,riding,139.7,-1.86,0.14,0.004,-5.0,0.0,0.0,-10.5,0.2,1.0,0.0,0.0,0.9,road,road,1,1,1269.4,-1.85,263,0,507.44,1.47,560.38
40.7,,riding,139.0,-1.72,0.03,0.001,-5.0,0.0,0.0,-4.5,0.1,1.0,0.0,0.0,0.9,road,road,1,1,1273.3,-2.04,256,0,507.10,1.62,564.23
40.8,,riding,138.5,-1.61,9.64,0.251,-4.3,0.0,0.0,-8.8,0.4,1.0,-1.0,-0.9,0.9,road,road,1,1,1277.2,-2.19,253,0,506.77,1.76,568.07
40.9,,riding,137.9,-1.59,13.45,0.351,-2.5,0.0,0.0,-31.9,1.1,1.0,-1.0,-0.9,0.9,road,road,1,1,1281.1,-2.33,250,0,506.50,1.89,571.89
41.0,,riding,137.3,-1.49,2.54,0.066,-1.6,0.0,0.0,-30.7,0.8,1.0,0.0,0.0,0.9,road,road,1,1,1284.9,-2.48,244,0,506.31,2.00,575.71
41.1,,riding,136.9,-1.29,0.48,0.013,-1.4,0.0,0.0,-18.0,0.3,1.0,0.0,0.0,0.9,road,road,1,1,1288.8,-2.65,242,0,506.18,2.09,579.51
41.2,,riding,136.5,-1.14,0.09,0.002,-1.4,0.0,0.0,-8.3,0.1,1.0,0.0,0.0,0.9,road,road,1,1,1292.6,-2.78,244,0,506.07,2.17,583.31
41.3,,riding,136.1,-1.04,6.14,0.162,-1.1,0.0,0.0,-6.2,0.1,1.0,-1.0,-0.9,0.9,road,road,1,1,1296.4,-2.85,248,0,505.98,2.23,587.09
41.4,,riding,135.7,-1.01,9.32,0.247,0.5,0.0,0.0,-29.0,0.9,1.0,0.0,0.0,0.9,road,road,1,1,1300.3,-2.91,266,0,505.92,2.27,590.87
41.5,,riding,135.4,-0.91,1.76,0.047,1.1,0.0,0.0,-26.7,0.6,1.0,0.0,0.0,0.9,road,road,1,1,1304.1,-2.97,276,0,505.93,2.30,594.63
41.6,,riding,135.1,-0.77,0.33,0.009,1.2,0.0,0.0,-14.2,0.3,1.0,0.0,0.0,0.9,road,road,1,1,1307.9,-3.02,281,0,505.98,2.31,598.39
41.7,,riding,134.9,-0.65,0.06,0.002,1.2,0.0,0.0,-6.4,0.1,1.0,0.0,0.0,0.9,road,road,1,1,1311.6,-3.05,282,0,506.05,2.30,602.14
41.8,,riding,134.7,-0.62,11.67,0.312,2.5,0.0,0.0,-20.7,0.6,1.0,-1.0,-0.9,0.9,road,road,1,1,1315.4,-3.05,269,0,506.15,2.26,605.88
41.9,,riding,134.4,-0.66,7.73,0.207,4.3,0.0,0.0,-36.6,1.2,1.0,0.0,0.0,0.9,road,road,1,1,1319.2,-3.08,258,0,506.32,2.21,609.62
42.0,,riding,134.2,-0.55,1.46,0.039,4.8,0.0,0.0,-27.2,0.6,1.0,0.0,0.0,0.9,road,road,1,1,1323.0,-3.12,249,0,506.57,2.15,613.34
42.1,,riding,134.1,-0.40,0.28,0.007,4.9,0.0,0.0,-13.5,0.3,1.0,0.0,0.0,0.9,road,road,1,1,1326.8,-3.15,230,0,506.86,2.08,617.06
42.2,,riding,134.0,-0.37,10.85,0.291,5.9,0.0,0.0,-21.9,0.6,1.0,-1.0,-0.9,0.9,road,road,1,1,1330.5,-3.17,221,0,507.18,1.99,620.77
42.3,,riding,133.8,-0.40,5.58,0.150,7.5,0.0,0.0,-35.9,1.0,1.0,0.0,0.0,0.9,road,road,1,1,1334.3,-3.18,212,0,507.58,1.90,624.46
42.4,,riding,133.7,-0.32,1.06,0.028,7.9,0.0,0.0,-24.7,0.5,1.0,0.0,0.0,0.9,road,road,1,1,1338.1,-3.18,204,0,508.03,1.80,628.15
42.5,,riding,133.6,-0.22,0.20,0.005,7.9,0.0,0.0,-11.8,0.2,1.0,0.0,0.0,0.9,road,road,1,1,1341.8,-3.17,188,0,508.52,1.69,631.83
42.6,,riding,133.5,-0.22,10.83,0.292,9.0,0.0,0.0,-19.5,0.5,1.0,-1.0,-0.9,0.9,road,road,1,1,1345.6,-3.11,177,0,509.05,1.58,635.51
42.7,,riding,133.4,-0.31,13.70,0.370,11.0,0.0,0.0,-36.3,1.2,1.0,-1.0,-0.9,0.9,road,road,1,1,1349.4,-3.03,167,0,509.64,1.46,639.17
